"Site_ID","Site_Name","Latitude","Longitude","Elevation","Sample_ID","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Species","Depth"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"20-203_HARV1-3040-2","Soil","",NA,"2020-08-26",5,NA,0.35,"",-66.1471215876,-8.251564134,NA,0.213723415100933,0.0254837832935111,NA,"SPATIAL",384,"HARV1",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"20-203_HARV1-3040-3","Soil","",NA,"2020-08-26",5,NA,0.35,"",-60.0189497012,-8.1530857297,NA,0.0864673263352631,0.0158113885759249,NA,"SPATIAL",384,"HARV1",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"20-203_HARV1-deep-1","Soil","",NA,"2020-08-26",5,NA,0.5,"",-70.507074308,-9.7239709969,NA,0.183410660628346,0.0197613986285424,NA,"SPATIAL",384,"HARV1",NA,"40+ cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"20-203_HARV1-deep-2","Soil","",NA,"2020-08-26",5,NA,0.4,"",-57.0422508891,-7.2032549836,NA,0.144773629388041,0.0150466603283728,NA,"SPATIAL",384,"HARV1",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"20-203_HARV1-deep-3","Soil","",NA,"2020-08-26",5,NA,0.5,"",-67.5398441164,-8.6667793959,NA,0.184784960952287,0.0744015896499566,NA,"SPATIAL",384,"HARV1",NA,"40+ cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"20-204_YELL1-010-1","Soil","",NA,"2020-08-30",6,NA,0.25,"deepest 0.20-0.30",-104.4182101468,-8.943298615,NA,0.239687258131318,0.0430779883434631,NA,"SPATIAL",384,"YELL1",NA,"20-40 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"20-204_YELL1-010-2","Soil","",NA,"2020-08-30",6,NA,0.15,"deepest 0.10-0.20",-88.411815381,-2.0080453786,NA,0.468931788377117,0.0592821576807035,NA,"SPATIAL",384,"YELL1",NA,"10-20 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"20-204_YELL1-010-3","Soil","",NA,"2020-08-30",6,NA,0.05,"no depth info given",-94.9601800677,-4.3385819402,NA,0.609240860951232,0.0341336391070641,NA,"SPATIAL",384,"YELL1",NA,"0-10 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"20-204_YELL1-1020-1","Soil","",NA,"2020-08-30",6,NA,0.15,"no depth info given",-131.3487173988,-14.8785124482,NA,0.238304113496203,0.0452571190177089,NA,"SPATIAL",384,"YELL1",NA,"10-20 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"20-204_YELL1-1020-2","Soil","",NA,"2020-08-30",6,NA,0.15,"no depth info given",-121.2956033255,-12.17190687,NA,0.224123795268061,0.0696883229402019,NA,"SPATIAL",384,"YELL1",NA,"10-20 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"20-204_YELL1-1020-3","Soil","",NA,"2020-08-30",6,NA,0.15,"no depth info given",-131.965657358,-14.9046082804,NA,0.152999081332501,0.0315195590909317,NA,"SPATIAL",384,"YELL1",NA,"10-20 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"20-204_YELL1-2030-1","Soil","",NA,"2020-08-30",6,NA,0.25,"no depth info given",-137.4007114561,-16.2967235552,NA,0.404023133357168,0.0873300366481931,NA,"SPATIAL",384,"YELL1",NA,"20-40 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"20-204_YELL1-2030-3","Soil","",NA,"2020-08-30",6,NA,0.25,"no depth info given",-141.8926776122,-17.0314284655,NA,0.371760160800542,0.0520647931659564,NA,"SPATIAL",384,"YELL1",NA,"20-40 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"20-204_YELL1-3040-3","Soil","",NA,"2020-08-30",6,NA,0.35,"no depth info given",-143.5396286008,-16.8885548953,NA,0.0647751632306429,0.0386996002094832,NA,"SPATIAL",384,"YELL1",NA,"20-40 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"20-204_YELL1-deep-3","Soil","",NA,"2020-08-30",6,NA,0.47,"",-140.4894231492,-14.8811825358,NA,0.18398762428618,0.00880759651377267,NA,"SPATIAL",384,"YELL1",NA,"40+ cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-010-1","Soil","",NA,"2020-09-10",6,NA,0.05,"no depth info given",-79.3358927706,-8.2523132283,NA,0.570934740465219,0.132633194013632,NA,"SPATIAL",384,"WOOD2",NA,"0-10 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-010-2","Soil","",NA,"2020-09-10",6,NA,0.05,"no depth info given",-76.4142196724,-8.4455292845,NA,0.298063815922069,0.0559932909484027,NA,"SPATIAL",384,"WOOD2",NA,"0-10 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-010-3","Soil","",NA,"2020-09-10",6,NA,0.05,"no depth info given",-75.7197262476,-8.2396007754,NA,0.260675527874528,0.0466583364661835,NA,"SPATIAL",384,"WOOD2",NA,"0-10 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-1020-1","Soil","",NA,"2020-09-10",6,NA,0.15,"no depth info given",-80.2158003543,-9.2188548568,NA,0.401963787863784,0.0975468274539659,NA,"SPATIAL",384,"WOOD2",NA,"10-20 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-1020-2","Soil","",NA,"2020-09-10",6,NA,0.15,"no depth info given",-80.6546726002,-9.900205184,NA,0.267088216672782,0.0716773140169492,NA,"SPATIAL",384,"WOOD2",NA,"10-20 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-1020-3","Soil","",NA,"2020-09-10",6,NA,0.15,"no depth info given",-79.6938462962,-9.5780657302,NA,0.144474291385862,0.0420804099009711,NA,"SPATIAL",384,"WOOD2",NA,"10-20 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-2030-1","Soil","",NA,"2020-09-10",6,NA,0.25,"no depth info given",-81.1740433476,-9.5345018486,NA,0.283061084952952,0.0103848809363976,NA,"SPATIAL",384,"WOOD2",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-2030-2","Soil","",NA,"2020-09-10",6,NA,0.25,"no depth info given",-83.6420758864,-10.5103859908,NA,0.211208778795481,0.0244680502610747,NA,"SPATIAL",384,"WOOD2",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-2030-3","Soil","",NA,"2020-09-10",6,NA,0.25,"no depth info given",-88.2085346578,-11.2581509262,NA,0.270969561490037,0.0514750760832356,NA,"SPATIAL",384,"WOOD2",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-3040-1","Soil","",NA,"2020-09-10",6,NA,0.35,"no depth info given",-85.2053915102,-9.9281729892,NA,0.136807747963464,0.128946811882885,NA,"SPATIAL",384,"WOOD2",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-3040-2","Soil","",NA,"2020-09-10",6,NA,0.35,"no depth info given",-89.6990827552,-11.340933091,NA,0.135960288040261,0.0379337804320015,NA,"SPATIAL",384,"WOOD2",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-3040-3","Soil","",NA,"2020-09-10",6,NA,0.35,"no depth info given",-92.6921027688,-12.1188585882,NA,0.135847515901637,0.184574690273122,NA,"SPATIAL",384,"WOOD2",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-5060-1","Soil","",NA,"2020-09-10",6,NA,0.55,"",-95.4225100469,-12.7365621543,NA,0.504492252345327,0.148107870928299,NA,"SPATIAL",384,"WOOD2",NA,"40+ cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-5060-3","Soil","",NA,"2020-09-10",6,NA,0.55,"",-97.879892086,-12.8349583197,NA,0.25533500347262,0.0700287865109233,NA,"SPATIAL",384,"WOOD2",NA,"40+ cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-6070-2","Soil","",NA,"2020-09-10",6,NA,0.65,"",-93.3239506611,-12.2101557898,NA,0.182295642997315,0.0201997054381724,NA,"SPATIAL",384,"WOOD2",NA,"40+ cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-deep-1","Soil","",NA,"2020-09-10",6,NA,0.95,"",-80.6689415636,-9.7947709079,NA,0.699317485871893,0.0818798130428129,NA,"SPATIAL",384,"WOOD2",NA,"40+ cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-deep-2","Soil","",NA,"2020-09-10",6,NA,0.95,"",-93.3804639481,-12.4426509202,NA,0.168466709282363,0.0573967321317667,NA,"SPATIAL",384,"WOOD2",NA,"40+ cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"20-212_WOOD2-deep-3","Soil","",NA,"2020-09-10",6,NA,0.95,"",-88.7159709676,-11.5199812787,NA,0.264931033715099,0.048257713832563,NA,"SPATIAL",384,"WOOD2",NA,"40+ cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-010-1","Soil","",NA,"2020-09-14",6,NA,0.05,"no depth info given",-116.1650898976,-13.7530917074,NA,0.131112676958638,0.0487392419849962,NA,"SPATIAL",384,"NIWO2",NA,"0-10 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-010-2","Soil","",NA,"2020-09-14",6,NA,0.05,"no depth info given",-94.8570128794,-10.080488932,NA,0.102665634264189,0.013692079338779,NA,"SPATIAL",384,"NIWO2",NA,"0-10 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-010-3","Soil","",NA,"2020-09-14",6,NA,0.05,"no depth info given",-114.678328566,-12.5037851058,NA,0.148251353338552,0.0220124114645151,NA,"SPATIAL",384,"NIWO2",NA,"0-10 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-1020-1","Soil","",NA,"2020-09-14",6,NA,0.15,"no depth info given",-108.6257790894,-12.7332701413,NA,0.0797042688355595,0.0302498145201883,NA,"SPATIAL",384,"NIWO2",NA,"10-20 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-1020-2","Soil","",NA,"2020-09-14",6,NA,0.15,"no depth info given",-75.8557609976,-6.8556249213,NA,0.236795458706944,0.0386725997318377,NA,"SPATIAL",384,"NIWO2",NA,"10-20 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-1020-3","Soil","",NA,"2020-09-14",6,NA,0.15,"no depth info given",-117.5827022585,-13.0698218786,NA,0.130352008680769,0.0426198258686729,NA,"SPATIAL",384,"NIWO2",NA,"10-20 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-2030-1","Soil","",NA,"2020-09-14",6,NA,0.3,"",-105.9575580845,-12.248666981,NA,0.168990115546302,0.127041732323014,NA,"SPATIAL",384,"NIWO2",NA,"20-40 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-2030-2","Soil","",NA,"2020-09-14",6,NA,0.25,"no depth info given",-106.0448001686,-11.9330900715,NA,0.394876341324309,0.0578977045207855,NA,"SPATIAL",384,"NIWO2",NA,"20-40 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-2030-3","Soil","",NA,"2020-09-14",6,NA,0.25,"no depth info given",-147.101720098,-18.1583025445,NA,0.25330313474804,0.0277782857650625,NA,"SPATIAL",384,"NIWO2",NA,"20-40 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-3040-2","Soil","",NA,"2020-09-14",6,NA,0.35,"no depth info given",-115.8551346827,-14.1803412688,NA,0.643672936827516,0.0842242541162095,NA,"SPATIAL",384,"NIWO2",NA,"20-40 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-3040-3","Soil","",NA,"2020-09-14",6,NA,0.33,"0.30-0.35",-133.9623580994,-15.6016772704,NA,0.213084747099801,0.0394149625468707,NA,"SPATIAL",384,"NIWO2",NA,"20-40 cm"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-deep-2","Soil","",NA,"2020-09-14",6,NA,0.53,"0.40-0.65",-124.9196405292,-15.8706608484,NA,0.146385000096983,0.0312050665528836,NA,"SPATIAL",384,"NIWO2",NA,"40+ cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-010-1","Soil","",NA,"2020-09-11",5,NA,0.05,"no depth info given, taken at SCBI_062",-38.4760528716,-5.0935675244,NA,0.146102533985525,0.0321004412526215,NA,"SPATIAL",384,"SCBI2",NA,"0-10 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-010-2","Soil","",NA,"2020-09-11",5,NA,0.05,"no depth info given, taken at SCBI_066",-40.4578744884,-5.52874226,NA,0.374241787384534,0.0784486577043909,NA,"SPATIAL",384,"SCBI2",NA,"0-10 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-010-3","Soil","",NA,"2020-09-11",5,NA,0.05,"no depth info given, taken at SCBI_052",-37.9783146904,-5.4177466966,NA,0.112747094663353,0.0122550047489578,NA,"SPATIAL",384,"SCBI2",NA,"0-10 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-1020-1","Soil","",NA,"2020-09-11",5,NA,0.15,"no depth info given, taken at SCBI_062",-33.688801974,-5.0308731254,NA,0.165482568425118,0.079975915129816,NA,"SPATIAL",384,"SCBI2",NA,"10-20 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-1020-2","Soil","",NA,"2020-09-11",5,NA,0.15,"no depth info given, taken at SCBI_066",-39.2254693788,-5.1707348996,NA,0.0324326120198832,0.0183654100342531,NA,"SPATIAL",384,"SCBI2",NA,"10-20 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-1020-3","Soil","",NA,"2020-09-11",5,NA,0.15,"no depth info given, taken at SCBI_052",-33.8972081038,-4.8689717617,NA,0.126811762413001,0.0467754563647916,NA,"SPATIAL",384,"SCBI2",NA,"10-20 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-2030-1","Soil","",NA,"2020-09-11",5,NA,0.25,"no depth info given, taken at SCBI_062",-39.5357950395,-5.281839298,NA,0.16732690067743,0.0116519755429741,NA,"SPATIAL",384,"SCBI2",NA,"20-40 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-2030-2","Soil","",NA,"2020-09-11",5,NA,0.25,"no depth info given, taken at SCBI_066",-37.4568511807,-4.9386532134,NA,0.264518225367896,0.0636335233180737,NA,"SPATIAL",384,"SCBI2",NA,"20-40 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-2030-3","Soil","",NA,"2020-09-11",5,NA,0.25,"no depth info given, taken at SCBI_052",-37.4713884968,-5.0059853594,NA,0.14103360974609,0.0425668809128736,NA,"SPATIAL",384,"SCBI2",NA,"20-40 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-3040-1","Soil","",NA,"2020-09-11",5,NA,0.35,"no depth info given, taken at SCBI_062",-40.021610325,-5.6609196986,NA,0.216056792960992,0.0134695974221504,NA,"SPATIAL",384,"SCBI2",NA,"20-40 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-3040-2","Soil","",NA,"2020-09-11",5,NA,0.35,"no depth info given, taken at SCBI_066",-37.4695585649,-4.7905825785,NA,0.133740706332353,0.0474088665370948,NA,"SPATIAL",384,"SCBI2",NA,"20-40 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-3040-3","Soil","",NA,"2020-09-11",5,NA,0.35,"no depth info given, taken at SCBI_052",-44.7431344171,-5.8982969963,NA,0.0608121328724784,0.0385905395345395,NA,"SPATIAL",384,"SCBI2",NA,"20-40 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-deep-1","Soil","",NA,"2020-09-11",5,NA,0.5,"no depth info given, taken at SCBI_062",-44.5711404755,-6.1541843865,NA,0.143095250813621,0.0148101269307035,NA,"SPATIAL",384,"SCBI2",NA,"40+ cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-deep-2","Soil","",NA,"2020-09-11",5,NA,0.5,"no depth info given, taken at SCBI_066",-39.2234909523,-5.4989893661,NA,0.228163425512991,0.0438664815009614,NA,"SPATIAL",384,"SCBI2",NA,"40+ cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-deep-3","Soil","",NA,"2020-09-11",5,NA,0.5,"no depth info given, taken at SCBI_052",-48.5798354398,-6.3121331825,NA,0.0734532002771105,0.0378636412882496,NA,"SPATIAL",384,"SCBI2",NA,"40+ cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-010-1","Soil","",NA,"2020-09-15",5,NA,0.05,"no depth info given",-1.2080351689,0.2777647541,NA,0.202053504613816,0.0137961429811837,NA,"SPATIAL",384,"OSBS1",NA,"0-10 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-010-2","Soil","",NA,"2020-09-15",5,NA,0.05,"no depth info given",-4.8229699085,-1.5007320175,NA,0.142950410522273,0.0150054623284202,NA,"SPATIAL",384,"OSBS1",NA,"0-10 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-010-3","Soil","",NA,"2020-09-15",5,NA,0.05,"no depth info given",-0.3519555645,1.7647428674,NA,0.455116119201191,0.0961069503717694,NA,"SPATIAL",384,"OSBS1",NA,"0-10 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-1020-1","Soil","",NA,"2020-09-15",5,NA,0.15,"no depth info given",-5.9246099087,-1.3864210995,NA,0.22485432789868,0.0411236385383546,NA,"SPATIAL",384,"OSBS1",NA,"10-20 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-1020-2","Soil","",NA,"2020-09-15",5,NA,0.15,"no depth info given",-5.9387221999,-0.983502723,NA,0.189151609838672,0.0171748101988762,NA,"SPATIAL",384,"OSBS1",NA,"10-20 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-1020-3","Soil","",NA,"2020-09-15",5,NA,0.15,"no depth info given",16.6247437433,9.3425450244,NA,0.424190032817994,0.116271732473122,NA,"SPATIAL",384,"OSBS1",NA,"10-20 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-2030-1","Soil","",NA,"2020-09-15",5,NA,0.25,"no depth info given",-10.365152133,-1.8757248479,NA,0.179470560310959,0.0304810027240009,NA,"SPATIAL",384,"OSBS1",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-2030-2","Soil","",NA,"2020-09-15",5,NA,0.25,"no depth info given",-8.832972026,-1.6829362163,NA,0.216086617224616,0.0199419014213601,NA,"SPATIAL",384,"OSBS1",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-2030-3","Soil","",NA,"2020-09-15",5,NA,0.25,"no depth info given",6.6092459056,4.6087005246,NA,0.196112470255778,0.0316176831335994,NA,"SPATIAL",384,"OSBS1",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-3040-1","Soil","",NA,"2020-09-15",5,NA,0.35,"no depth info given",-13.3399800722,-1.279228547,NA,0.138422056791809,0.0692126266284519,NA,"SPATIAL",384,"OSBS1",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-3040-2","Soil","",NA,"2020-09-15",5,NA,0.35,"no depth info given",1.3190473288,2.5804091652,NA,0.252235837686011,0.0494999711347148,NA,"SPATIAL",384,"OSBS1",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-3040-3","Soil","",NA,"2020-09-15",5,NA,0.35,"no depth info given",-9.7903095943,-2.0600772398,NA,0.0809393038076901,0.0207635716565033,NA,"SPATIAL",384,"OSBS1",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-deep-1","Soil","",NA,"2020-09-15",5,NA,0.55,"",-19.404709547,-3.1143361385,NA,0.0631469791449087,0.0403998133195456,NA,"SPATIAL",384,"OSBS1",NA,"40+ cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-deep-2","Soil","",NA,"2020-09-15",5,NA,0.55,"",10.4468983477,7.1284841884,NA,0.663982350475908,0.0954974262342511,NA,"SPATIAL",384,"OSBS1",NA,"40+ cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-deep-3","Soil","",NA,"2020-09-15",5,NA,0.55,"",-14.0790464768,-0.172534677,NA,0.177957017152471,0.0317345518217935,NA,"SPATIAL",384,"OSBS1",NA,"40+ cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-010-1","Soil","",NA,"2020-09-17",6,NA,0.05,"no depth info given",-60.2907444309,-7.8390008912,NA,0.0642624559049218,0.0380741605229437,NA,"SPATIAL",384,"UNDE2",NA,"0-10 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-010-2","Soil","",NA,"2020-09-17",6,NA,0.05,"no depth info given",-61.0810811344,-8.0603158861,NA,0.106213450135932,0.0413923561591995,NA,"SPATIAL",384,"UNDE2",NA,"0-10 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-010-3","Soil","",NA,"2020-09-17",6,NA,0.05,"no depth info given",-56.6367005129,-7.4069814849,NA,0.202960934322721,0.0141040420792306,NA,"SPATIAL",384,"UNDE2",NA,"0-10 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-1020-1","Soil","",NA,"2020-09-17",6,NA,0.15,"no depth info given",-50.8904998779,-6.8323836867,NA,0.167599762410431,0.0227894410803263,NA,"SPATIAL",384,"UNDE2",NA,"10-20 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-1020-2","Soil","",NA,"2020-09-17",6,NA,0.15,"no depth info given",-52.2957606851,-7.08761366495,NA,0.126628427831775,0.0153114638780243,NA,"SPATIAL",384,"UNDE2",NA,"10-20 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-2030-1","Soil","",NA,"2020-09-17",6,NA,0.25,"no depth info given",-49.3696287609,-6.574895563,NA,0.124400022367664,0.0419024456586182,NA,"SPATIAL",384,"UNDE2",NA,"20-40 cm"
